Feature,Importance
home_pitcher_rutleja01,5.6810594126077945e-05
date_2016-04-03,5.6714841230445654e-05
home_pitcher_sborzjo01,5.670283367457161e-05
away_pitcher_anderta01,5.667498253939305e-05
home_team_season_PIT_2019,5.652654682881014e-05
away_pitcher_kerrra01,5.648346933716279e-05
home_pitcher_becktr01,5.642312735193332e-05
away_pitcher_nixja02,5.627793838993027e-05
away_team_season_BOS_2023,5.621634864477228e-05
date_2016-07-09,5.599131290877649e-05
home_pitcher_middlke01,5.590769132245052e-05
home_team_season_COL_2018,5.588751638586479e-05
home_pitcher_brubajt01,5.5881275437710965e-05
home_pitcher_morgael01,5.584108825931728e-05
home_team_season_KCR_2017,5.5832655684040005e-05
home_pitcher_kaprija01,5.578149110828893e-05
home_pitcher_montafr02,5.577340965780787e-05
away_team_season_NYY_2019,5.5765933170631024e-05
away_team_season_CHW_2017,5.574142099256086e-05
home_pitcher_bassich01,5.5662232547880797e-05
away_team_season_ARI_2018,5.554088386968833e-05
away_pitcher_adamsau02,5.553357508669067e-05
home_team_season_STL_2023,5.5443928452123415e-05
away_pitcher_senzaan01,5.5389790359545146e-05
away_team_season_WSN_2016,5.532508254186075e-05
away_team_season_TOR_2023,5.5289182613721086e-05
away_team_season_SDP_2023,5.524579355066393e-05
away_team_season_LAD_2023,5.5228738018080656e-05
away_pitcher_graveke01,5.522199655073208e-05
home_team_season_CIN_2016,5.5095944457164514e-05
home_team_season_SEA_2017,5.502117444319623e-05
away_team_season_TOR_2017,5.500597736454085e-05
home_team_season_TOR_2021,5.5000802400395e-05
away_team_season_PIT_2023,5.4971005606000825e-05
away_pitcher_livelbe01,5.480281030257913e-05
home_team_season_ATL_2019,5.479313976381249e-05
home_team_season_CLE_2018,5.477442439956581e-05
away_team_season_LAA_2023,5.464355768225914e-05
away_team_season_MIA_2023,5.462278450154257e-05
away_pitcher_cuevawi01,5.454912448987144e-05
away_pitcher_felizmi01,5.453559280146327e-05
home_pitcher_zeuchtj01,5.444672903347836e-05
away_team_season_PIT_2018,5.433694480902569e-05
away_pitcher_morgael01,5.4261774192169365e-05
away_pitcher_kochaja01,5.416535035867671e-05
away_pitcher_winanal01,5.4129643003561904e-05
away_pitcher_schulja02,5.394814400920002e-05
home_pitcher_grayjo02,5.392700801786178e-05
away_pitcher_couloda01,5.391724685688609e-05
home_pitcher_hernajo02,5.323063917965714e-05
home_team_season_WSN_2021,5.3224943208778094e-05
away_team_season_BOS_2018,5.3173307619868015e-05
home_team_season_CHW_2022,5.314011248810999e-05
date_2016-07-19,5.3133706862239424e-05
home_team_season_DET_2018,5.310470373049359e-05
home_pitcher_asheral01,5.310260893728719e-05
home_pitcher_ventejo01,5.3100162280988563e-05
away_pitcher_arihako01,5.3079028019260704e-05
home_team_season_PIT_2016,5.3069187638243034e-05
home_pitcher_winanal01,5.2962586583867544e-05
home_team_season_PHI_2016,5.282483267790414e-05
home_team_season_NYM_2018,5.274857207096584e-05
away_team_season_TBR_2016,5.263968316478046e-05
away_pitcher_diazmi02,5.2577852442339205e-05
away_pitcher_richaly01,5.257500259037989e-05
home_pitcher_diazyi01,5.252534373615797e-05
away_team_season_OAK_2016,5.247800890186327e-05
home_pitcher_faedoal01,5.244562969465435e-05
away_pitcher_diazjh01,5.2423762264645037e-05
home_pitcher_baumami01,5.228056943578147e-05
home_team_season_NYM_2022,5.214952493997529e-05
home_team_season_SDP_2017,5.192961421614174e-05
home_pitcher_stanery01,5.186295207466459e-05
away_pitcher_selbyco01,5.1828553299478174e-05
date_2022-04-09,5.177034759218187e-05
away_pitcher_silsech01,5.164066165774267e-05
home_team_season_HOU_2019,5.160599312710098e-05
away_team_season_KCR_2022,5.155616103620555e-05
away_team_season_HOU_2016,5.153182941359535e-05
away_team_season_LAD_2016,5.150994125326301e-05
away_team_season_CIN_2019,5.1462709553135035e-05
date_2021-04-13,5.145788609029929e-05
home_team_season_LAA_2018,5.1233259866350934e-05
away_team_season_WSN_2017,5.122679774294454e-05
date_2022-06-12,5.119663189409392e-05
home_pitcher_sadleca02,5.110196728714217e-05
away_team_season_ATL_2019,5.095327434922108e-05
away_pitcher_conlead01,5.088236110570432e-05
away_team_season_LAD_2019,5.087962359341637e-05
date_2018-03-30,5.081577340612423e-05
away_pitcher_garzama01,5.07942687928911e-05
away_team_season_LAD_2018,5.076993528015419e-05
home_pitcher_hellije01,5.0647076685552634e-05
home_team_season_COL_2021,5.0351707904052285e-05
home_team_season_TEX_2023,5.0307842896469044e-05
away_pitcher_carasma01,5.0251036588423416e-05
date_2019-06-18,5.024073518491657e-05
home_pitcher_wrighda04,5.018102471933288e-05
away_team_season_KCR_2018,5.015129118415148e-05
away_pitcher_colege01,5.0148779688183024e-05
home_pitcher_taillja01,5.013592964228591e-05
home_team_season_LAD_2022,5.011070882168128e-05
away_team_season_MIA_2017,5.010554557486153e-05
home_team_season_CLE_2023,4.9998978548229566e-05
away_pitcher_glasnty01,4.990612363580242e-05
away_team_season_COL_2019,4.982212187463398e-05
home_pitcher_gonzagi01,4.9739572429865606e-05
away_team_season_DET_2018,4.9666393307100804e-05
home_pitcher_anderta01,4.958683468654964e-05
home_team_season_DET_2023,4.924269599138276e-05
away_pitcher_warrewi01,4.918888130104995e-05
date_2018-03-29,4.916599856716386e-05
home_pitcher_antonte01,4.911825803609665e-05
away_team_season_ARI_2016,4.9079077893981306e-05
away_pitcher_leonedo01,4.9005754625597696e-05
away_pitcher_szaputh01,4.8988119506336744e-05
home_pitcher_leonedo01,4.880133036580739e-05
away_team_season_PHI_2021,4.873350982264507e-05
home_team_season_CHC_2018,4.8720330736161414e-05
home_team_season_COL_2023,4.8664769791448244e-05
home_team_season_ATL_2018,4.8638787054296374e-05
away_pitcher_willitr01,4.854385576475539e-05
home_team_season_CLE_2016,4.84916543948958e-05
away_team_season_CIN_2023,4.844122931537287e-05
away_pitcher_tropeni01,4.835727115049339e-05
home_team_season_PHI_2019,4.8340150726415115e-05
home_team_season_PIT_2018,4.826284332559708e-05
home_pitcher_francbo01,4.816991140378336e-05
away_pitcher_nicolju01,4.805016150180613e-05
date_2022-07-06,4.795566333982729e-05
home_team_season_ARI_2023,4.7872594709640405e-05
away_pitcher_lodolni01,4.784685783653323e-05
away_pitcher_widenta01,4.760048133244173e-05
home_team_season_WSN_2018,4.759027750340555e-05
away_pitcher_rodrich01,4.756566486849347e-05
away_team_season_ATL_2022,4.7478435766956965e-05
away_team_season_MIN_2022,4.7425485543668606e-05
home_pitcher_skenepa01,4.742431513766656e-05
home_team_season_COL_2017,4.7275828890496805e-05
home_pitcher_feltnry01,4.726715806822417e-05
away_team_season_SFG_2019,4.720008769377974e-05
away_team_season_MIL_2022,4.719359596480575e-05
date_2022-06-24,4.71335080599917e-05
home_pitcher_cruzfe01,4.712498080402535e-05
home_pitcher_wrighmi01,4.6917697428235665e-05
date_2021-07-27,4.687539052259768e-05
home_pitcher_ashcrgr01,4.678169524679478e-05
home_team_season_CLE_2019,4.67338843064494e-05
home_pitcher_felizmi01,4.671648193766961e-05
date_2018-07-29,4.664306492368802e-05
away_pitcher_schrejo01,4.655090101341881e-05
home_team_season_NYY_2023,4.643424548659815e-05
home_team_season_TOR_2016,4.642665285929455e-05
date_2021-04-10,4.639026259456025e-05
date_2021-06-22,4.639019870446463e-05
date_2017-06-24,4.635422697834455e-05
away_pitcher_robleha01,4.632924079260383e-05
away_team_season_MIA_2018,4.6247909493980554e-05
away_pitcher_fulmemi01,4.607495242052138e-05
away_pitcher_ortizlu03,4.60616197685629e-05
away_pitcher_curryxz01,4.5941738406883096e-05
home_pitcher_kerrra01,4.593877958407933e-05
away_team_season_MIA_2021,4.588165879899289e-05
date_2016-05-19,4.587109062116994e-05
away_pitcher_hestoch01,4.5852773873217184e-05
away_team_season_TBR_2018,4.5817664424273296e-05
home_pitcher_norrida01,4.580965705576199e-05
home_pitcher_kochma01,4.5717378907504144e-05
home_pitcher_merriry01,4.5658369725844655e-05
home_team_season_CLE_2022,4.5582171177732265e-05
away_team_season_STL_2018,4.554305623468123e-05
home_team_season_CHC_2022,4.552964378106868e-05
home_team_season_CHW_2018,4.538467547124894e-05
away_team_season_STL_2022,4.5371718793905246e-05
away_pitcher_fostema01,4.5300923148488835e-05
away_team_season_SEA_2018,4.5286240497616816e-05
away_team_season_CHC_2016,4.52384388004967e-05
home_pitcher_burrobe01,4.518611765465816e-05
date_2018-07-10,4.508549581991812e-05
away_pitcher_kaprija01,4.502887453674115e-05
away_team_season_MIN_2018,4.5007621698298234e-05
date_2019-07-23,4.4972922598681625e-05
home_pitcher_lambeji01,4.49299596201547e-05
away_team_season_NYM_2017,4.487577060348873e-05
date_2022-07-24,4.485818391064764e-05
date_2016-06-21,4.477438289833562e-05
home_pitcher_garzaju01,4.4725171533710714e-05
away_team_season_TBR_2019,4.464920791253677e-05
home_team_season_BAL_2021,4.4606286828176674e-05
home_pitcher_honeybr01,4.441447789260435e-05
home_team_season_BOS_2022,4.437603020399025e-05
away_team_season_MIN_2016,4.430640728418469e-05
away_pitcher_rutleja01,4.428345787789888e-05
home_team_season_OAK_2018,4.425130008336043e-05
home_team_season_ATL_2017,4.422556033693579e-05
away_team_season_OAK_2017,4.4216802821747955e-05
home_team_season_LAA_2021,4.4125289005354264e-05
away_pitcher_antonte01,4.40658928733045e-05
home_pitcher_duffyda01,4.406432547323148e-05
away_team_season_MIL_2016,4.399726592780211e-05
away_team_season_CHC_2022,4.398479724734699e-05
home_pitcher_imanash01,4.394301267394544e-05
away_pitcher_brasiry01,4.384637307652098e-05
home_pitcher_kendrky01,4.3819523684886236e-05
home_team_season_MIA_2017,4.3810328392867514e-05
away_pitcher_dodddy01,4.3635520306656834e-05
away_pitcher_oswalco01,4.349441330193517e-05
away_team_season_DET_2023,4.346445868810445e-05
away_team_season_COL_2017,4.340871351159388e-05
away_team_season_SFG_2021,4.3393475388705204e-05
date_2017-07-23,4.3353377676624685e-05
date_2018-05-05,4.3298865966125154e-05
home_team_season_TOR_2023,4.314266611725862e-05
home_team_season_HOU_2016,4.302688249114917e-05
away_team_season_CHC_2017,4.302295954291789e-05
home_pitcher_danaca01,4.28987784784749e-05
away_pitcher_birdja01,4.281333808502581e-05
home_team_season_BAL_2023,4.28085512253187e-05
home_pitcher_ventuyo01,4.2783864976273475e-05
home_pitcher_rogertr01,4.2716453924975294e-05
home_pitcher_anderia01,4.2666048937261925e-05
home_team_season_PHI_2023,4.2615521748973044e-05
away_team_season_HOU_2019,4.260465752772419e-05
away_team_season_TOR_2021,4.25948891435459e-05
home_team_season_PIT_2021,4.247065426408226e-05
away_team_season_STL_2023,4.238595458459809e-05
home_team_season_LAD_2021,4.237907992714075e-05
home_pitcher_vinceni01,4.221512231436715e-05
home_pitcher_kellemi03,4.2172999008963745e-05
home_pitcher_palumjo01,4.2120939847410546e-05
away_pitcher_cainma01,4.193955447042123e-05
away_pitcher_wrighda04,4.191002670609122e-05
away_team_season_NYM_2021,4.187448766558886e-05
date_2019-06-29,4.1858937393975964e-05
home_pitcher_civalaa01,4.185670452718159e-05
away_team_season_LAA_2022,4.182009835790324e-05
date_2022-04-13,4.1814730657531856e-05
home_pitcher_alexaty01,4.178157108433573e-05
date_2023-05-24,4.171092941567209e-05
home_team_season_NYM_2021,4.171005754032238e-05
date_2023-05-19,4.158367006932926e-05
home_pitcher_birdja01,4.158181427715715e-05
date_2023-07-16,4.156645010425333e-05
away_pitcher_marshal01,4.1544587889211e-05
date_2017-06-03,4.152392899009061e-05
away_team_season_MIN_2021,4.14801004468897e-05
home_pitcher_cravyty01,4.127015520328514e-05
away_pitcher_suarejo01,4.126486378623562e-05
date_2016-06-25,4.124167998055455e-05
home_team_season_SEA_2021,4.123309016056347e-05
home_team_season_KCR_2022,4.11765994572473e-05
date_2021-06-19,4.113544099425627e-05
away_pitcher_woodtr01,4.113085252473803e-05
date_2018-04-16,4.1105091732299796e-05
away_pitcher_diazda01,4.110493008870473e-05
home_pitcher_fittsri01,4.102203436920339e-05
away_team_season_NYY_2017,4.100804393843554e-05
home_team_season_CIN_2022,4.0740535762948755e-05
date_2018-05-26,4.0673127264705334e-05
away_team_season_CLE_2016,4.065860564681568e-05
home_pitcher_stammcr01,4.0646143961706966e-05
home_pitcher_bolanro01,4.055615112618111e-05
home_team_season_ARI_2021,4.054945476940247e-05
home_pitcher_koenija01,4.047623901606832e-05
home_team_season_SFG_2018,4.0436832184893204e-05
away_pitcher_boshebu01,4.0415017449983954e-05
away_team_season_ATL_2017,4.0378039321678535e-05
home_team_season_SFG_2022,4.0323713233298756e-05
away_team_season_OAK_2019,4.0272299890943936e-05
away_pitcher_duffyda01,4.0227665277483046e-05
away_pitcher_bendean01,4.015869183296717e-05
away_pitcher_gonzagi01,4.010099188164953e-05
away_team_season_CHC_2023,4.009998534002567e-05
away_pitcher_verrelo01,3.999262709292797e-05
home_team_season_SFG_2016,3.99918399059927e-05
away_team_season_SFG_2023,3.9989596423913214e-05
home_pitcher_scholje01,3.994606518640215e-05
date_2021-06-04,3.9940817941396255e-05
date_2017-06-12,3.985853206547359e-05
away_team_season_CLE_2019,3.961475556017333e-05
date_2016-07-01,3.956451888004553e-05
home_team_season_TBR_2021,3.945173375897605e-05
date_2019-03-20,3.943707408632651e-05
date_2016-06-28,3.9418925586559296e-05
home_team_season_TEX_2018,3.941698414148159e-05
home_pitcher_maldoan01,3.9408482041845696e-05
home_team_season_PHI_2021,3.919698795942126e-05
away_team_season_BAL_2019,3.918999022491846e-05
away_pitcher_mizeca01,3.90382669654404e-05
away_pitcher_middlke01,3.869814536349042e-05
home_team_season_PIT_2022,3.868854305288545e-05
date_2021-07-18,3.868756149601885e-05
date_2022-04-07,3.8559814116630875e-05
date_2016-05-15,3.852303831940442e-05
home_team_season_DET_2022,3.848879323845541e-05
home_team_season_BOS_2018,3.8480015842439974e-05
home_team_season_MIN_2023,3.8244853509838653e-05
away_pitcher_alvarjo02,3.8217873446065675e-05
away_pitcher_hergeji01,3.816760465274784e-05
home_team_season_ATL_2023,3.805908312399773e-05
home_pitcher_quintjo01,3.797771803923359e-05
date_2018-06-16,3.776737925168257e-05
home_team_season_CHW_2023,3.773484433016617e-05
home_pitcher_dunnida01,3.7647377582501046e-05
away_team_season_MIN_2017,3.764279345031122e-05
date_2019-07-26,3.763684357819554e-05
away_team_season_TOR_2018,3.7635859230220734e-05
home_pitcher_warrewi01,3.7578820578888386e-05
home_team_season_CHW_2021,3.753878357821694e-05
home_pitcher_brasiry01,3.7509725332047174e-05
away_team_season_NYY_2021,3.743726385354352e-05
date_2017-07-09,3.735237802358149e-05
date_2021-07-29,3.734227425515263e-05
away_team_season_BOS_2017,3.729706592790235e-05
date_2016-05-01,3.7132594028211816e-05
date_2021-05-07,3.71324779153654e-05
home_pitcher_hernafe02,3.706455667685982e-05
away_pitcher_sadzeco01,3.7009373916341585e-05
date_2021-07-28,3.6994654770253904e-05
away_pitcher_diazyi01,3.699336445896372e-05
home_pitcher_schulja02,3.699198206430522e-05
away_pitcher_payamjo01,3.692899918215677e-05
away_pitcher_wilsobr02,3.6921604655751535e-05
home_pitcher_blackpa01,3.686456075411338e-05
home_pitcher_jeffrje01,3.671783193256893e-05
away_pitcher_davisau01,3.670430982779886e-05
date_2023-07-22,3.667510200685064e-05
away_pitcher_ramirne01,3.65897505968212e-05
date_2016-06-18,3.6560633277093256e-05
home_team_season_LAA_2017,3.652720015584993e-05
home_team_season_NYY_2022,3.6495258285680504e-05
away_team_season_PHI_2019,3.647363199151923e-05
home_pitcher_willibr02,3.6446050905703186e-05
away_team_season_KCR_2017,3.642268974270496e-05
home_team_season_DET_2021,3.639609946428937e-05
date_2016-05-04,3.6227167626146176e-05
date_2016-07-07,3.6190597767372484e-05
date_2016-05-05,3.616613360124933e-05
away_team_season_SDP_2016,3.616370014798208e-05
home_pitcher_adamsch01,3.614080256551774e-05
away_pitcher_vargace01,3.612369357157641e-05
home_pitcher_wislema01,3.610102753757949e-05
away_team_season_DET_2016,3.609892421256564e-05
date_2023-04-30,3.60345986161179e-05
away_pitcher_becktr01,3.5913160775544475e-05
away_pitcher_hentgsa01,3.588010252142078e-05
home_team_season_WSN_2017,3.584092620573754e-05
away_pitcher_taillja01,3.577826733841526e-05
date_2017-07-24,3.577801958146742e-05
date_2019-04-30,3.567112155847132e-05
away_pitcher_sborzjo01,3.565798317103071e-05
date_2016-07-26,3.5635974048855435e-05
home_team_season_TEX_2021,3.5451888241929414e-05
date_2018-07-21,3.5401718514272706e-05
away_team_season_CHC_2021,3.533728692898202e-05
home_pitcher_tropeni01,3.532806187140831e-05
date_2018-05-13,3.531829208763076e-05
away_pitcher_parkebl01,3.5254005578011745e-05
home_team_season_DET_2016,3.5066277511042086e-05
date_2019-07-24,3.505428995420663e-05
home_pitcher_nunezda01,3.5049705197244684e-05
date_2023-05-30,3.498521735854733e-05
date_2021-04-17,3.48997130232564e-05
away_pitcher_imanash01,3.4800778368841067e-05
home_team_season_CHC_2016,3.474036601722911e-05
away_team_season_MIA_2016,3.4706374817048515e-05
away_pitcher_abbotan01,3.4701225990879234e-05
date_2016-05-28,3.4652443659467196e-05
home_pitcher_cashnan01,3.464270336375092e-05
away_pitcher_kiliaca01,3.459983043887559e-05
home_pitcher_richaly01,3.459872308327078e-05
away_pitcher_hollojo01,3.459661322403238e-05
home_pitcher_davisau01,3.453927681765848e-05
home_team_season_COL_2019,3.4531191904405404e-05
away_team_season_SDP_2017,3.448227269864578e-05
away_pitcher_mantijo01,3.447379572115092e-05
away_pitcher_bettial01,3.447311130646705e-05
date_2023-05-26,3.4462385348179916e-05
home_pitcher_wolfja01,3.443828160663196e-05
away_pitcher_burrobe01,3.42830191808252e-05
date_2022-06-18,3.409419924419801e-05
home_team_season_LAA_2016,3.40484443841524e-05
home_pitcher_rodried05,3.395282801785156e-05
home_pitcher_hentgsa01,3.3930065032969314e-05
away_team_season_STL_2017,3.392914627709841e-05
date_2017-04-04,3.386930771534953e-05
home_pitcher_ramirne01,3.3866616806207114e-05
date_2022-06-09,3.3822210177567796e-05
date_2017-06-25,3.379690260484495e-05
away_team_season_SFG_2017,3.373818454100468e-05
home_pitcher_suarejo01,3.372962237270844e-05
date_2021-06-14,3.3614881415917704e-05
away_pitcher_brubajt01,3.349354494509718e-05
away_team_season_CLE_2018,3.3416755373075186e-05
date_2022-06-08,3.339459666156075e-05
date_2021-05-01,3.3345775438595286e-05
date_2018-03-31,3.33305723476707e-05
date_2019-07-06,3.330508405917184e-05
home_pitcher_oviedjo01,3.328506934607309e-05
away_pitcher_norrida01,3.320204091239818e-05
away_pitcher_milonto01,3.312725775521766e-05
date_2017-05-05,3.3073685382613165e-05
home_pitcher_verlaju01,3.3045417868359225e-05
date_2019-06-02,3.303713905902392e-05
away_team_season_MIL_2017,3.297981838121809e-05
date_2018-04-21,3.294516809389032e-05
away_pitcher_vinceni01,3.292914509293341e-05
date_2018-06-08,3.288082321822176e-05
date_2018-07-22,3.2864821593227244e-05
date_2018-07-31,3.279621896674773e-05
date_2023-06-18,3.276539515566731e-05
home_pitcher_ranauan01,3.271568326403346e-05
date_2022-05-26,3.263328442812069e-05
date_2021-05-26,3.262386675500359e-05
date_2022-05-03,3.2552425827341876e-05
date_2022-06-03,3.2470195492307745e-05
date_2022-07-30,3.246826353050989e-05
away_pitcher_dicker.01,3.237562439142915e-05
date_2016-04-17,3.236144291348097e-05
date_2018-07-24,3.2354961074376314e-05
home_pitcher_duffety01,3.233427382486163e-05
away_pitcher_garcija04,3.2321526167058136e-05
away_pitcher_pannoth01,3.2314890970624565e-05
home_team_season_MIL_2018,3.231468213343187e-05
away_team_season_KCR_2023,3.231115057657138e-05
date_2022-06-25,3.222240911482055e-05
away_pitcher_coveydy01,3.219169237431007e-05
away_pitcher_buehlwa01,3.218023588108393e-05
home_team_season_STL_2019,3.211377729347123e-05
away_pitcher_williga01,3.207814054247202e-05
home_pitcher_swanser01,3.207491598101328e-05
away_pitcher_bernabr01,3.206889200693076e-05
date_2022-07-14,3.202680476206782e-05
home_team_season_CHC_2017,3.195530046861668e-05
away_pitcher_feltnry01,3.1913104223319785e-05
away_pitcher_syndeno01,3.188688266445579e-05
date_2021-07-07,3.178893398703098e-05
date_2016-07-27,3.178538265013309e-05
away_pitcher_davisno01,3.1777589110173943e-05
home_pitcher_colege01,3.17461695478138e-05
away_team_season_COL_2022,3.1713613840709294e-05
home_team_season_WSN_2016,3.165311723797053e-05
home_team_season_HOU_2021,3.163054162445423e-05
home_pitcher_carasma01,3.1583473090186715e-05
home_pitcher_jonesja09,3.147601205496447e-05
away_pitcher_smithaj01,3.1435992364269155e-05
date_2017-05-26,3.135421162716255e-05
home_pitcher_sandopa02,3.134977720073675e-05
date_2021-05-18,3.1343091518686165e-05
date_2017-07-08,3.13408037667151e-05
date_2017-05-17,3.130194102686575e-05
away_pitcher_holmegr01,3.128838178299178e-05
date_2022-07-08,3.124878428360121e-05
away_team_season_CIN_2016,3.123382141235697e-05
home_team_season_TBR_2022,3.117226827073428e-05
away_team_season_KCR_2019,3.1170244791092576e-05
date_2017-04-02,3.1153140121731375e-05
date_2019-05-19,3.104611778621996e-05
away_pitcher_kochma01,3.101694837873909e-05
away_pitcher_maldoan01,3.088533280865346e-05
away_team_season_TBR_2023,3.0877334379109236e-05
away_pitcher_hoeinbr01,3.0871153381723016e-05
home_pitcher_nelsoji02,3.0869522014619314e-05
date_2021-05-21,3.08307661768127e-05
away_team_season_DET_2021,3.082519608708181e-05
date_2022-05-15,3.081614387479696e-05
home_pitcher_lucchjo01,3.072252197088794e-05
away_pitcher_manoaal01,3.071378708016076e-05
date_2018-04-02,3.066127626748509e-05
date_2016-04-21,3.0505250147519757e-05
home_pitcher_skogler01,3.0470966591763157e-05
home_team_season_CIN_2019,3.0397794762016812e-05
home_pitcher_dicker.01,3.038848554209448e-05
away_pitcher_flemijo01,3.0380332426458394e-05
away_pitcher_finnebr01,3.0372547505644483e-05
date_2021-04-24,3.015071865020073e-05
home_pitcher_syndeno01,3.012561174293998e-05
date_2018-05-03,3.0114905379974988e-05
away_pitcher_garzaju01,3.0099619001831642e-05
away_pitcher_godleza01,3.0052265294518873e-05
date_2019-06-12,3.0044181869197903e-05
date_2023-07-29,3.0039615400120106e-05
home_team_season_MIA_2021,2.997678665383493e-05
home_pitcher_sadzeco01,2.9906976474454502e-05
away_team_season_TOR_2019,2.9859222868520185e-05
date_2019-04-18,2.985103292742485e-05
home_team_season_MIN_2016,2.9838668327650083e-05
away_pitcher_bolsimi01,2.980519276667765e-05
away_pitcher_gearrco01,2.978451919530543e-05
date_2016-06-07,2.9777625512790856e-05
date_2023-05-03,2.9724243433208973e-05
date_2022-06-29,2.9679120413684166e-05
home_pitcher_overtco01,2.9614903733729156e-05
away_pitcher_ponceco01,2.958906766776111e-05
date_2018-07-26,2.9523516119619057e-05
away_pitcher_montera01,2.950831590923085e-05
home_pitcher_widenta01,2.941924599815796e-05
away_pitcher_swarmma01,2.9409384108894037e-05
away_team_season_SDP_2019,2.9367755527013404e-05
date_2019-06-04,2.931780747252049e-05
date_2022-06-11,2.9260466187792255e-05
date_2021-07-17,2.9248916824532487e-05
date_2016-06-05,2.9143758673385754e-05
date_2017-07-05,2.9088041823207214e-05
date_2018-05-29,2.9011247680563586e-05
home_pitcher_diazmi02,2.8999282631269426e-05
away_team_season_SEA_2021,2.8955417289574202e-05
date_2018-07-20,2.8950329975149678e-05
date_2019-06-11,2.8872347782147476e-05
away_pitcher_iwakuhi01,2.8869451823974415e-05
date_2018-07-14,2.8756098802236568e-05
away_pitcher_ramirer02,2.872777808582418e-05
date_2023-05-28,2.8627502601328373e-05
date_2021-06-27,2.8618980841150165e-05
home_pitcher_allarko01,2.8604156799199912e-05
home_pitcher_morgaad01,2.8592744318277755e-05
date_2018-06-03,2.8553087620578117e-05
away_team_season_PIT_2016,2.847367270745387e-05
date_2019-06-07,2.84704185579827e-05
home_pitcher_parkebl01,2.839585810080913e-05
home_pitcher_milonto01,2.8313083917493043e-05
away_team_season_SEA_2017,2.8302137221690917e-05
home_team_season_NYM_2019,2.82914171930764e-05
home_pitcher_triggan01,2.82846267313233e-05
home_team_season_SDP_2018,2.827345961936209e-05
home_pitcher_mizeca01,2.826699431247691e-05
home_pitcher_flemijo01,2.817839511359844e-05
away_pitcher_sandopa02,2.8151375339268386e-05
home_pitcher_coveydy01,2.8092415295978414e-05
date_2021-06-16,2.8030894619770734e-05
home_pitcher_graveke01,2.798595180342308e-05
date_2019-04-01,2.788516573789867e-05
home_pitcher_tillmch01,2.7815972384839102e-05
away_pitcher_lewisco01,2.781432397057342e-05
date_2018-07-04,2.780793851961932e-05
away_pitcher_jarvibr01,2.7772816020726923e-05
home_pitcher_leakemi01,2.768599099258044e-05
date_2022-07-25,2.7667743668436644e-05
home_pitcher_curryxz01,2.762096465946462e-05
home_pitcher_silsech01,2.7606906462279342e-05
home_pitcher_gearrco01,2.7572105786391938e-05
home_team_season_NYY_2017,2.7555381123019303e-05
away_team_season_NYY_2016,2.7534144860619703e-05
home_team_season_CLE_2021,2.7399469849268927e-05
date_2021-07-11,2.738827532907142e-05
date_2022-06-19,2.737819289808238e-05
date_2021-07-08,2.72910097359999e-05
away_pitcher_hutchdr01,2.7230282248146277e-05
away_pitcher_oberba01,2.7199397541381004e-05
date_2016-07-31,2.7146832212369584e-05
home_pitcher_senzaan01,2.713204838442794e-05
date_2022-05-31,2.7083666547458404e-05
away_pitcher_reaco01,2.7050469316089714e-05
date_2017-06-23,2.702812822039373e-05
date_2017-04-29,2.6934000054742198e-05
date_2023-07-07,2.689108618515462e-05
date_2021-05-17,2.6882144982542523e-05
home_pitcher_moyaga01,2.6843656370699763e-05
away_pitcher_millebo06,2.6829476389473222e-05
away_pitcher_jacqujo01,2.682059433871415e-05
date_2023-07-09,2.67678319094376e-05
date_2019-06-05,2.6743712067616366e-05
away_pitcher_sadleca02,2.6722450441665585e-05
date_2017-07-01,2.669194238524363e-05
date_2018-04-27,2.662367294419092e-05
home_team_season_COL_2016,2.6451882630862896e-05
date_2018-06-09,2.635874997087327e-05
away_pitcher_plesaza01,2.629779823985378e-05
date_2023-06-11,2.6292337940198484e-05
home_pitcher_corbipa01,2.628280458846724e-05
away_pitcher_goudeas01,2.6256838019683158e-05
date_2017-05-03,2.6254654578759048e-05
date_2019-05-01,2.623872375450624e-05
date_2016-07-17,2.619582141442328e-05
date_2018-06-17,2.6177414643211002e-05
date_2021-07-04,2.6165527855531367e-05
away_pitcher_eflinza01,2.608797968344756e-05
home_pitcher_kremede01,2.6049613359867753e-05
date_2017-06-17,2.6035552857405974e-05
date_2018-06-23,2.6020906476868473e-05
away_team_season_COL_2021,2.5952488912853255e-05
date_2023-05-10,2.5949752197696198e-05
away_pitcher_martefr01,2.5948410572062476e-05
away_pitcher_baezmi01,2.5905863665441922e-05
date_2022-07-01,2.585343743820148e-05
away_pitcher_faedoal01,2.57790995216492e-05
away_pitcher_meisiry01,2.5758321673741527e-05
date_2016-05-30,2.574739232605327e-05
home_pitcher_allenlo02,2.5729346727051683e-05
date_2018-07-25,2.5721213612839602e-05
away_pitcher_millesh01,2.5705061926277832e-05
date_2017-06-10,2.5701296142034086e-05
date_2023-07-06,2.564039788014357e-05
date_2022-07-23,2.5612744153172607e-05
home_pitcher_lewisco01,2.5601656749497597e-05
home_pitcher_hughebr01,2.5588320368180413e-05
date_2016-06-09,2.5579848659614368e-05
away_team_season_TOR_2022,2.5463035134561757e-05
date_2017-04-07,2.543880890988926e-05
home_pitcher_wilsoty01,2.5414031277737813e-05
date_2017-04-12,2.5365231829452996e-05
home_pitcher_friedch01,2.5264243458230966e-05
date_2017-05-18,2.5254885802392532e-05
